ID,SYMBOL,NAME,LAST_TRADE_QUANTITY,TRADE_DATE,PRICE,SHAREVOLUME,TRADEVOLUME,TURNOVER,HI_TRADE,LO_TRADE,CHANGE,CHANGE_PERCENTAGE,ISSUE_DATE,CLOSING_PRICE,PREVIOUS_CLOSE,MARKET_CAP,OPEN
941,JINS.N0000,JANASHAKTHI INSURANCE COMPANY PLC,850,2016-10-13,17.9,37400,13,668010.0,18.0,17.8,-0.1,-0.555555555555555555555,21/JUL/2008,17.9,18.0,9746553544.2,18.0
297,JKH.N0000,JOHN KEELLS HOLDINGS PLC,499,2016-10-13,152.7,192984,172,2.9570203E7,154.0,152.6,-2.1,-1.356589147286821705426,23/OCT/1986,152.7,154.8,207637455595.2,153.0
284,JKL.N0000,JOHN KEELLS PLC,10,2016-10-13,64.5,10,1,632.0,63.2,63.2,0,0,01/JAN/1974,64.5,64.5,3921600000,63.2
156,KAPI.N0000,MTD WALKERS PLC,200,2016-10-13,44,18699,25,820808.2,44.1,43.8,-1,-2.222222222222222222222,01/JAN/1983,44.0,45.0,7376492992,43.8
227,KFP.N0000,KEELLS FOOD PRODUCTS PLC,49,2016-10-13,162,50,2,8100.0,162.0,162.0,0,0,01/JAN/1983,162.0,162.0,4131000000,162.0
372,KGAL.N0000,KEGALLE PLANTATIONS PLC,100,2016-10-13,54.9,100,1,5490.0,54.9,54.9,-0.1,-0.181818181818181818181,08/JAN/1996,54.9,55.0,1372500000,54.9
104,KHL.N0000,JOHN KEELLS HOTELS PLC,475,2016-10-13,12,4275,7,51300.0,12.0,12.0,-0.1,-0.826446280991735537190,17/SEP/2004,12.0,12.1,17473761360,12.0
147,KOTA.N0000,KOTAGALA PLANTATIONS PLC,51,2016-10-13,9.4,97891,63,914630.3,9.9,9.2,-0.6,-6,12/DEC/1995,9.4,10.0,376000000,9.9
461,KZOO.N0000,KALAMAZOO SYSTEMS PLC,1,2016-10-13,975,5,4,4874.5,974.9,974.9,0,0,01/JAN/1958,975.0,975.0,48750000,974.9
18,LALU.N0000,LANKA ALUMINIUM INDUSTRIES PLC,1,2016-10-13,86.3,573,9,49464.9,87.1,83.9,-3.7,-4.111111111111111111111,20/APR/1987,86.3,90.0,1182553624.9,87.1
546,LDEV.N0000,LANKEM DEVELOPMENTS PLC,10000,2016-10-13,4.5,41110,15,185017.0,4.7,4.5,0.1,2.2727272727272727272727,01/JAN/1975,4.5,4.4,270000000,4.5
322,LFIN.N0000,L B FINANCE PLC,146,2016-10-13,127.3,11310,13,1445367.6,128.0,126.7,0.4,0.3152088258471237194641,30/DEC/1997,127.3,126.9,17632868353.2,126.7
1724,LGL.N0000,LAUGFS GAS PLC,60,2016-10-13,34.9,1100,4,38394.0,35.0,34.9,-0.1,-0.285714285714285714285,08/DEC/2010,34.9,35.0,11691503001.4,35.0
1744,LGL.X0000,LAUGFS GAS PLC,2,2016-10-13,34.8,12,2,414.0,34.5,34.5,0,0,08/DEC/2010,34.8,34.8,1809600000,34.5
40,LHCL.N0000,THE LANKA HOSPITAL CORPORATION PLC,6000,2016-10-13,71.6,15702,6,1123944.0,72.0,71.5,-0.5,-0.693481276005547850208,10/JAN/2003,71.6,72.1,16019223300.4,72.0
553,LIOC.N0000,LANKA IOC PLC,885,2016-10-13,35,18436,24,645685.1,35.9,34.9,0,0,22/DEC/2004,35.0,35.0,18636299675,35.5
415,LION.N0000,LION BREWERY CEYLON PLC,1,2016-10-13,413.9,513,6,212309.0,414.0,400.0,4.1,1.0004880429477794045876,22/JAN/1997,413.9,409.8,33112000000,414.0
382,LITE.N0000,LAXAPANA BATTERIES PLC,500,2016-10-13,12.1,22245,18,271564.5,12.4,12.1,-0.4,-3.2,01/JAN/1982,12.1,12.5,471900000,12.4
3152,LLMP.N0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,100,2016-10-13,3,8010,7,24040.0,3.1,3.0,-0.1,-3.225806451612903225806,30/JUL/2014,3.0,3.1,528085230,3.0
3153,LLMP.X0000,LUCKY LANKA MILK PROCESSING COMPANY PLC,400,2016-10-13,1.6,41400,13,66260.0,1.7,1.6,-0.1,-5.882352941176470588235,30/JUL/2014,1.6,1.7,38400000,1.7
131,LLUB.N0000,CHEVRON LUBRICANTS LANKA PLC,100,2016-10-13,168,6752,38,1129935.7,169.0,167.0,-1,-0.591715976331360946745,14/OCT/1996,168.0,169.0,40320000000,169.0
518,LMF.N0000,LANKA MILK FOODS (CWE) PLC,354,2016-10-13,112.9,6314,7,712830.0,113.0,112.5,-0.6,-0.528634361233480176211,01/JAN/1983,112.9,113.5,4515774200,113.0
1847,LOFC.N0000,LOLC FINANCE PLC,100,2016-10-13,3,15200,3,44100.0,3.0,2.9,0.1,3.4482758620689655172413,07/JUL/2011,3.0,2.9,8400000000,3.0
410,LOLC.N0000,LANKA ORIX LEASING COMPANY PLC,250,2016-10-13,81.1,1630,6,132452.0,82.9,81.1,-0.9,-1.097560975609756097560,01/JAN/1982,81.1,82.0,38538720000,82.9
443,LVEN.N0000,LANKA VENTURES PLC,5200,2016-10-13,46,5300,2,243800.0,46.0,46.0,1,2.2222222222222222222222,08/JUN/1995,46.0,45.0,2300000000,46.0
67,LWL.N0000,LANKA WALLTILES PLC,200,2016-10-13,105,3169,16,333261.0,106.0,105.0,-0.5,-0.473933649289099526066,13/JUN/1994,105.0,105.5,5733000000,106.0
439,MAL.N0000,MALWATTE VALLEY PLANTATIONS PLC,100,2016-10-13,2.8,91600,18,258640.0,2.9,2.8,0,0,26/JUL/2000,2.8,2.8,567818526.8,2.9
1595,MAL.X0000,MALWATTE VALLEY PLANTATIONS PLC,100,2016-10-13,2.9,85054,23,234432.2,3.3,2.7,-0.3,-9.375,26/JUL/2000,2.9,3.2,58726914,3.3
107,MARA.N0000,MARAWILA RESORTS PLC,1000,2016-10-13,2.8,11000,4,30800.0,2.8,2.8,0,0,18/JUN/1997,2.8,2.8,638400000,2.8
400,MBSL.N0000,MERCHANT BANK OF SRI LANKA & FINANCE PLC,700,2016-10-13,15.9,16978,13,268354.0,16.0,15.7,0,0,04/JAN/1991,15.9,15.9,2634903829.8,15.8
2091,MEL.N0000,MACKWOODS ENERGY PLC,10,2016-10-13,3.1,28303,20,87740.5,3.2,3.1,0,0,25/APR/2012,3.1,3.1,310000000,3.2
1797,MFL.N0000,MULTI FINANCE PLC,400,2016-10-13,17.2,400,1,6880.0,17.2,17.2,-0.8,-4.444444444444444444444,30/MAY/2011,17.2,18.0,386347070.8,17.2
331,MGT.N0000,HAYLEYS FABRIC PLC,500,2016-10-13,17.7,75923,54,1340773.0,17.8,17.5,-0.1,-0.561797752808988764044,23/APR/2003,17.7,17.8,3677013717.6,17.8
187,MRH.N0000,MAHAWELI REACH HOTELS PLC,10,2016-10-13,21.1,5820,5,122510.0,21.9,21.0,0.1,0.4761904761904761904761,01/JAN/1982,21.1,21.0,993102031.7,21.1
291,NAMU.N0000,NAMUNUKULA PLANTATIONS PLC,1,2016-10-13,72.6,1,1,70.1,70.1,70.1,0,0,10/MAR/1999,72.6,72.6,1724250000,70.1
1448,NAVF.U0000,NAMAL ACUITY VALUE FUND,552,2016-10-13,89.5,552,1,49404.0,89.5,89.5,-1,-1.104972375690607734806,12/OCT/2009,89.5,90.5,962232400,89.5
77,NDB.N0000,NATIONAL DEVELOPMENT BANK PLC,7,2016-10-13,163.4,307102,35,5.06642016E7,165.0,163.0,-1.6,-0.969696969696969696969,26/APR/1993,163.4,165.0,26991311680.4,168.0
270,NEST.N0000,NESTLE LANKA PLC,30,2016-10-13,2100,812,15,1702223.0,2110.0,2050.0,50,2.4390243902439024390243,01/JAN/1983,2100.0,2050.0,112823472300,2050.1
230,NHL.N0000,NAWALOKA HOSPITALS PLC,5000,2016-10-13,4.6,18020,6,82892.0,4.6,4.6,-0.1,-2.127659574468085106382,09/SEP/2004,4.6,4.7,6483725741.6,4.6
9,NTB.N0000,NATIONS TRUST BANK PLC,40,2016-10-13,82,138214,25,1.1334558E7,83.0,82.0,-1.5,-1.796407185628742514970,03/MAY/1999,82.0,83.5,18909797206,83.0
526,OFEQ.N0000,OFFICE EQUIPMENT PLC,4,2016-10-13,83,270,4,22410.0,83.0,83.0,-0.1,-0.120336943441636582430,01/JAN/1974,83.0,83.1,69185480,83.0
387,OSEA.N0000,OVERSEAS REALTY (CEYLON) PLC,2000,2016-10-13,20.6,2180,2,44890.0,20.6,20.5,0,0,01/JAN/1982,20.6,20.6,18290292423.8,20.5
105,PABC.N0000,PAN ASIA BANKING CORPORATION PLC,436,2016-10-13,24.4,37048,36,908611.7,24.7,24.4,-0.4,-1.612903225806451612903,05/APR/2005,24.4,24.8,7199002498.4,24.7
354,PALM.N0000,PALM GARDEN HOTELS PLC,1,2016-10-13,35.6,1,1,34.5,34.5,34.5,0,0,08/MAR/1993,35.6,35.6,1540305200,34.5
1784,PAP.N0000,PANASIAN POWER PLC,3700,2016-10-13,3,142525,23,441437.5,3.1,3.0,-0.1,-3.225806451612903225806,07/JAN/2011,3.0,3.1,1500000000,3.0
487,PARA.N0000,PARAGON CEYLON PLC,50,2016-10-13,56.8,55,2,3482.0,63.4,63.3,0,0,01/JAN/1974,56.8,56.8,56815904,63.4
119,PARQ.N0000,SWISSTEK (CEYLON) PLC,4700,2016-10-13,71.3,101501,30,7238282.0,73.0,71.0,-0.7,-0.972222222222222222222,01/JAN/1983,71.3,72.0,1951623600,73.0
2165,PCHH.N0000,ADAM CAPITAL PLC,10000,2016-10-13,1.7,299050,24,508385.0,1.7,1.7,0,0,28/JUN/2012,1.7,1.7,428400411.4,1.7
71,PDL.N0000,PROPERTY DEVELOPMENT PLC,1,2016-10-13,83.9,1,1,89.9,89.9,89.9,0,0,01/JAN/1981,83.9,83.9,5537400000,89.9
504,PEG.N0000,PEGASUS HOTELS OF CEYLON PLC,10,2016-10-13,30.8,10,1,318.0,31.8,31.8,0,0,01/JAN/1970,30.8,30.8,936059370.4,31.8
44,PHAR.N0000,COLOMBO CITY HOLDINGS PLC,2,2016-10-13,1000,776,18,776000.0,1000.0,1000.0,-0.8,-0.079936051159072741806,01/JAN/1949,1000.0,1000.8,1272857000,1000.0
3461,PINS.N0000,PEOPLE'S INSURANCE PLC,6,2016-10-13,19.2,579558,27,1.11276692E7,19.3,19.1,0,0,12/JAN/2016,19.2,19.2,3840000000,19.2
1968,PLC.N0000,PEOPLE'S LEASING & FINANCE PLC,3000,2016-10-13,18.6,136055,32,2520784.9,18.8,18.5,-0.1,-0.534759358288770053475,24/NOV/2011,18.6,18.7,29385442165.2,18.8
523,PMB.N0000,PEOPLE`S MERCHANT FINANCE PLC,1800,2016-10-13,20.6,23200,10,476420.0,20.7,20.3,0.1,0.4878048780487804878048,11/JUL/1994,20.6,20.5,1390500000,20.5
1485,RAL.N0000,RENUKA AGRI FOODS PLC,5000,2016-10-13,3.1,275050,14,848660.0,3.2,3.0,0,0,04/JAN/2010,3.1,3.1,1741425000,3.0
503,RCL.N0000,ROYAL CERAMICS LANKA PLC,2350,2016-10-13,121.2,4395,16,532569.5,123.0,121.0,-2.3,-1.862348178137651821862,03/MAY/1994,121.2,123.5,13427673340.8,123.0
101,REEF.N0000,CITRUS LEISURE  PLC,1,2016-10-13,11.8,5,5,61.0,12.2,12.2,0,0,01/JAN/1984,11.8,11.8,1140475038.6,12.2
427,REG.N0000,REGNIS(LANKA) PLC,83,2016-10-13,147,83,1,12051.6,145.2,145.2,0,0,03/SEP/1987,147.0,147.0,1656375861,145.2
478,RENU.N0000,RENUKA CITY HOTEL PLC,380,2016-10-13,315.5,910,5,288230.0,320.0,312.6,4.5,1.4469453376205787781350,19/OCT/1992,315.5,311.0,2208500000,320.0
203,RGEM.N0000,RADIANT GEMS INTERNATIONAL PLC,33,2016-10-13,27.5,209,3,5743.0,27.5,27.0,1,3.7735849056603773584905,01/JAN/1983,27.5,26.5,66000000,27.0
1481,RHL.X0000,RENUKA HOLDINGS PLC,300,2016-10-13,18.6,300,1,5580.0,18.6,18.6,-0.2,-1.063829787234042553191,10/MAR/2008,18.6,18.8,239137038,18.6
414,RHTL.N0000,THE FORTRESS RESORTS PLC,1900,2016-10-13,15.8,2110,4,33347.0,15.9,15.7,0,0,30/MAR/1999,15.8,15.8,1752009607.2,15.9
511,RICH.N0000,RICHARD PIERIS AND COMPANY PLC,400,2016-10-13,8,65773,13,531454.3,8.1,8.0,0,0,01/JAN/1951,8.0,8.0,16280306200,8.1
55,RPBH.N0000,ROYAL PALMS BEACH HOTELS PLC,1,2016-10-13,28.6,3,2,95.1,31.7,31.7,0,0,15/JUN/1998,28.6,28.6,1430000000,31.7
1561,RWSL.N0000,RAIGAM WAYAMBA SALTERNS PLC,860,2016-10-13,2,22782,12,46574.0,2.1,2.0,0,0,29/APR/2010,2.0,2.0,564414640,2.0
266,SAMP.N0000,SAMPATH BANK PLC,100,2016-10-13,265,27373,55,7269611.2,267.7,262.0,-3.1,-1.156284968295412159641,10/JUN/1987,265.0,268.1,46899983285,267.5
1944,SCAP.N0000,SOFTLOGIC CAPITAL PLC,8500,2016-10-13,5.8,13000,4,75800.0,5.9,5.8,0,0,21/SEP/2011,5.8,5.8,3991328000,5.9
2147,SDB.N0000,SANASA DEVELOPMENT BANK PLC,129,2016-10-13,110.2,7168,48,802032.0,112.2,110.0,-2,-1.782531194295900178253,31/MAY/2012,110.2,112.2,4635185785.4,112.1
185,SEMB.N0000,SMB LEASING PLC,200,2016-10-13,0.8,7675,4,5394.5,0.8,0.7,0.1,14.285714285714285714285,20/DEC/1993,0.8,0.7,953413417.6,0.8
357,SEMB.X0000,SMB LEASING PLC,100,2016-10-13,0.3,1000100,9,300040.0,0.4,0.3,0,0,20/DEC/1993,0.3,0.3,184219830.3,0.3
213,SEYB.X0000,SEYLAN BANK PLC,1673,2016-10-13,63,38502,25,2425329.0,63.1,62.8,-0.1,-0.158478605388272583201,05/JAN/1989,63.0,63.1,10645929567,63.1
1785,SFIN.N0000,SINGER FINANCE (LANKA) PLC,15,2016-10-13,20.5,15,1,313.5,20.9,20.9,0,0,17/JAN/2011,20.5,20.5,3389333347,20.9
1571,SFL.N0000,SINHAPUTHRA FINANCE PLC,3,2016-10-13,18.5,2524,14,47369.4,19.0,16.5,-0.4,-2.116402116402116402116,02/JUN/2010,18.5,18.9,1164740205,19.0
3092,SFL.P0000,SINHAPUTHRA FINANCE PLC,200,2016-10-13,10.5,60831,54,638228.0,10.8,10.2,0,0,02/JUN/2010,10.5,10.5,70430325,10.5
1796,SFS.N0000,SWARNAMAHAL FINANCIAL SERVICES PLC,100,2016-10-13,1.7,200,2,330.0,1.7,1.6,0,0,26/MAY/2011,1.7,1.7,850000238,1.6
198,SHAW.N0000,LEE HEDGES PLC,150,2016-10-13,400,229,3,91600.0,400.0,400.0,-0.3,-0.074943792155883087684,01/JAN/1954,400.0,400.3,2048218400,400.0
1849,SHL.N0000,SOFTLOGIC HOLDINGS PLC,3000,2016-10-13,14.1,23100,14,325167.6,14.2,14.0,0,0,12/JUL/2011,14.1,14.1,10983900000,14.2
437,SIGV.N0000,SIGIRIYA VILLAGE HOTELS PLC,500,2016-10-13,63,904,8,56925.8,64.9,62.9,-2,-3.076923076923076923076,01/JAN/1980,63.0,65.0,567000000,64.9
153,SING.N0000,STANDARD CAPITAL PLC,132,2016-10-13,80.1,150,2,12015.0,80.1,80.1,-0.3,-0.373134328358208955223,01/JAN/1983,80.1,80.4,443820322.8,80.1
3307,SINH.N0000,SINGHE HOSPITALS PLC,1000,2016-10-13,1.9,3500,3,6650.0,1.9,1.9,-0.1,-5,21/APR/2015,1.9,2.0,756629200.5,1.9
142,SIRA.N0000,SIERRA CABLES PLC,7,2016-10-13,3.3,501121,28,1654953.8,3.5,3.3,-0.1,-2.941176470588235294117,22/NOV/2005,3.3,3.4,1773791019,3.3
243,SLND.N0000,SERENDIB LAND PLC,4,2016-10-13,1661.2,5,2,6550.0,1310.0,1310.0,0,0,01/JAN/1983,1661.2,1661.2,598032000,1310.0
556,SLTL.N0000,SRI LANKA TELECOM PLC,200,2016-10-13,36.9,3226,26,119289.2,38.3,36.7,-0.2,-0.539083557951482479784,14/JAN/2003,36.9,37.1,66599334000,38.3
168,SOY.N0000,CONVENIENCE  FOODS (LANKA )PLC,1,2016-10-13,381.1,101,3,38489.0,389.0,381.0,-3.2,-0.832682799895914650013,13/MAY/1992,381.1,384.3,1048025000,381.0
343,SPEN.N0000,AITKEN SPENCE PLC,500,2016-10-13,71.8,1000,3,71800.0,71.8,71.8,0.7,0.9845288326300984528832,01/JAN/1983,71.8,71.1,29150516031,71.8
455,STAF.N0000,DOLPHIN HOTELS PLC,2,2016-10-13,43.5,2,1,87.0,43.5,43.5,0,0,01/JAN/1982,43.5,43.5,1375534249.5,43.5
238,SUN.N0000,SUNSHINE HOLDINGS PLC,100,2016-10-13,52.5,201,3,10551.1,52.5,51.1,1.4,2.7397260273972602739726,01/JAN/1983,52.5,51.1,7094901765,51.1
93,TAFL.N0000,THREE ACRE FARMS PLC,1600,2016-10-13,145,4802,8,696892.2,147.9,143.1,0.1,0.0690131124913733609385,20/MAR/1995,145.0,144.9,3414025000,143.1
468,TAJ.N0000,TAL LANKA HOTELS PLC,9829,2016-10-13,25.9,11451,12,296809.8,26.9,25.9,-1.2,-4.428044280442804428044,01/JAN/1982,25.9,27.1,3616611094.6,26.9
482,TANG.N0000,TANGERINE BEACH HOTELS PLC,63,2016-10-13,67,654,7,43792.9,67.0,66.9,-0.4,-0.593471810089020771513,01/JAN/1983,67.0,67.4,1340000000,67.0
2145,TAP.N0000,TAPROBANE HOLDINGS PLC,2700,2016-10-13,4.7,7800,7,36820.0,4.8,4.7,-0.2,-4.081632653061224489795,17/MAY/2012,4.7,4.9,4712806630.5,4.8
4,TESS.N0000,TESS AGRO PLC,1,2016-10-13,1.5,1109,5,1664.4,1.6,1.5,-0.1,-6.25,31/DEC/2002,1.5,1.6,420000000,1.5
2997,TESS.X0000,TESS AGRO PLC,1000,2016-10-13,1.3,3000,2,3900.0,1.3,1.3,-0.1,-7.142857142857142857142,31/DEC/2002,1.3,1.4,52000000,1.3
154,TFC.N0000,THE FINANCE COMPANY PLC,2,2016-10-13,8,28405,26,228790.2,8.2,8.0,-0.2,-2.439024390243902439024,09/DEC/1994,8.0,8.2,463729856,8.0
1787,TFC.X0000,THE FINANCE COMPANY PLC,95,2016-10-13,3.5,136686,18,478401.0,3.5,3.5,0,0,09/DEC/1994,3.5,3.5,350000000,3.5
337,TILE.N0000,LANKA TILES PLC,5,2016-10-13,107.4,4980,14,535854.0,108.0,106.5,-0.6,-0.555555555555555555555,01/JUN/1986,107.4,108.0,5697614034,108.0
1854,TJL.N0000,TEEJAY LANKA PLC,500,2016-10-13,46.9,176041,114,8271006.8,47.2,46.9,-0.1,-0.212765957446808510638,09/AUG/2011,46.9,47.0,32764004196,47.0
411,TKYO.N0000,TOKYO CEMENT COMPANY (LANKA) PLC,5000,2016-10-13,59,33775,25,1981667.8,60.0,58.5,0,0,01/JAN/1984,59.0,59.0,13142250000,59.0
15,TKYO.X0000,TOKYO CEMENT COMPANY (LANKA) PLC,1000,2016-10-13,49.5,126778,54,6279756.4,49.9,49.4,0,0,01/JAN/1984,49.5,49.5,5513062500,49.9
499,TRAN.N0000,TRANS ASIA HOTELS PLC,100,2016-10-13,94,105,2,9843.0,94.0,88.6,1,1.0752688172043010752688,01/JAN/1983,94.0,93.0,18800000000,88.6
484,TSML.N0000,TEA SMALLHOLDER FACTORIES PLC,3,2016-10-13,24.6,7076,16,173227.0,24.8,24.4,1.6,6.9565217391304347826086,01/AUG/1996,24.6,23.0,738000000,24.4
82,TYRE.N0000,KELANI TYRES PLC,15,2016-10-13,67.5,15,1,999.0,66.6,66.6,0,0,28/JAN/1994,67.5,67.5,5427000000,66.6
1790,UBC.N0000,UNION BANK OF COLOMBO PLC,71,2016-10-13,16.8,25071,23,421292.8,17.0,16.7,0.1,0.5988023952095808383233,29/MAR/2011,16.8,16.7,18335624983.2,16.8
278,UCAR.N0000,UNION CHEMICALS LANKA PLC,2,2016-10-13,515,5,3,2859.3,599.9,530.0,0,0,01/AUG/1988,515.0,515.0,772500000,530.0
561,UDPL.N0000,UDAPUSSELLAWA PLANTATIONS PLC,100,2016-10-13,18.1,400,3,7250.0,18.2,18.1,-0.3,-1.630434782608695652173,04/MAY/1998,18.1,18.4,351119185,18.2
262,UML.N0000,UNITED MOTORS LANKA PLC,1,2016-10-13,95,5001,3,475092.8,95.0,92.8,1.9,2.0408163265306122448979,05/DEC/1989,95.0,93.1,9585559470,95.0
1563,VFIN.N0000,VALLIBEL FINANCE PLC,9,2016-10-13,63,2000,6,126000.0,63.0,63.0,0,0,04/MAY/2010,63.0,63.0,2617687800,63.0
300,VLL.N0000,VIDULLANKA PLC,18300,2016-10-13,5.7,21302,4,121421.2,5.7,5.6,0,0,10/JUN/2005,5.7,5.7,4258776603,5.6
1848,VONE.N0000,VALLIBEL ONE PLC,1,2016-10-13,21.2,80826,22,1712492.6,21.8,20.8,-0.1,-0.469483568075117370892,08/JUL/2011,21.2,21.3,23035058283.6,21.5
473,VPEL.N0000,VALLIBEL POWER ERATHNA PLC,499,2016-10-13,8.5,247845,52,2106946.8,8.6,8.5,-0.1,-1.162790697674418604651,16/MAY/2006,8.5,8.6,6350432713.5,8.6
533,WAPO.N0000,GUARDIAN CAPITAL PARTNERS PLC,1500,2016-10-13,41,7974,4,341864.2,43.5,41.0,0.2,0.4901960784313725490196,21/NOV/2001,41.0,40.8,1059186128,43.5
148,WATA.N0000,WATAWALA PLANTATIONS PLC,5000,2016-10-13,19,6570,5,124830.0,19.0,19.0,0,0,01/DEC/1997,19.0,19.0,4496666730,19.0
